Unnamed: 0,created_at,id_str,full_text,username,tweet_url
496,Tue Feb 06 14:10:12 +0000 2024,1754870110517399552,yaelah ahok lg dikorbankan disuruh maju ngomong yg kontroversi. kalau dibalikin soal kinerja bisa telanjang bulat itu ahok . cobalah bersikap utk kepentingan lebih besar bukan sebatas kepentingan elektoral. karena kepentingan lebih besar itulah kami berdiri tegak utk paslon02✌️🇮🇩,Diseminasi_Info,https://twitter.com/Diseminasi_Info/status/1754870110517399552
497,Tue Feb 06 13:14:39 +0000 2024,1754856129396662732,sungguh mulia niatmu pakk🥺 indonesia butuh pemimpin yang berjiwa besar bukan hanya bisa merendahkan orang lain  #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/Rc9BKRzRyH,ngertipolitik,https://twitter.com/ngertipolitik/status/1754856129396662732
498,Tue Feb 06 13:11:43 +0000 2024,1754855389190078466,tetap bersikap rendah hati walaupun sudah direndahkan  kerennn bapakkkk tetap ilmu pagi abangkuhhh🌾🌾🔥💥 #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/MBl9V2fEBG,ngertipolitik,https://twitter.com/ngertipolitik/status/1754855389190078466
499,Tue Feb 06 13:08:30 +0000 2024,1754854583376171299,gimana sih pakk🫢salah sebut apa gimana eheheh All in Prabowo Gibran✌🏻😋😋 #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/FFaxFcyN7V,ngertipolitik,https://twitter.com/ngertipolitik/status/1754854583376171299
500,Tue Feb 06 13:05:20 +0000 2024,1754853785170812944,pendapat gus iqdam tentang pak prabowo🥰🥰MASYALLAHH  All in Prabowo Gibran✌🏻😋😋 #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/FWyPhRCseN,ngertipolitik,https://twitter.com/ngertipolitik/status/1754853785170812944
501,Tue Feb 06 12:36:25 +0000 2024,1754846507822629241,Ganjar menohok dikasih paham kalo makan gratis ternyata lebih penting  All in Prabowo Gibran✌🏻😋😋 #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/Z2VRddjWqZ,ngertipolitik,https://twitter.com/ngertipolitik/status/1754846507822629241
502,Tue Feb 06 12:32:28 +0000 2024,1754845513684504895,“kami berusaha menghilangkan korupsi dari tanah indonesia” All in Prabowo Gibran✌🏻😋😋 #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/s6auzLJ1Bj,ngertipolitik,https://twitter.com/ngertipolitik/status/1754845513684504895
503,Tue Feb 06 12:24:52 +0000 2024,1754843599852949764,beliau yang dihina beliau yg minta maaf   tetap ilmu padi abangkuhhhh🌾🌾🔥🔥💥💥 #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/zXVraIa6wV,ngertipolitik,https://twitter.com/ngertipolitik/status/1754843599852949764
504,Tue Feb 06 12:05:07 +0000 2024,1754838630227689656,Si Uban: Jangan percaya pada ucapan tanpa bukti yang jelas! #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/055zvvCwF1,AsepSunMamah,https://twitter.com/AsepSunMamah/status/1754838630227689656
505,Tue Feb 06 12:03:33 +0000 2024,1754838237577932990,Si Uban: Jangan terpedaya dengan retorika kosong! #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/MjgkP01wB0,adehermawnn,https://twitter.com/adehermawnn/status/1754838237577932990
506,Tue Feb 06 12:03:04 +0000 2024,1754838113279783284,"Si Uban: Konsistensi itu penting, jangan hanya omong kosong! #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/AMsXIMrOfK",RatuRaputri_,https://twitter.com/RatuRaputri_/status/1754838113279783284
507,Tue Feb 06 12:01:49 +0000 2024,1754837798832750872,tetap ilmu padi abangkuhhhh🌾🌾🔥🔥💥💥 #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/pg36KcA1tJ,ngertipolitik,https://twitter.com/ngertipolitik/status/1754837798832750872
508,Tue Feb 06 11:55:31 +0000 2024,1754836212567982224,“Rakyat Butuh Bukti Bukan Janji” berikut beberapa progress disaat mas gibran menjabat menjadi walikota solo  KERENNN #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/OJ5JtxWXT3,ngertipolitik,https://twitter.com/ngertipolitik/status/1754836212567982224
509,Tue Feb 06 11:51:35 +0000 2024,1754835223198703909,ngerii saingannya imam mahdi 🫢🫢 #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/0hBOJoPfZi,ngertipolitik,https://twitter.com/ngertipolitik/status/1754835223198703909
510,Tue Feb 06 11:48:46 +0000 2024,1754834515783246217,"jadi gubernur aja gini, gimana mau maju jadi pemimpin indonesia😋  #prabowomenang #PrabowoGibran2024  #capres2024  #Paslon02 #prabowoungguldebat #prabowobicarafakta  #viralin  #prabowomenang  #AllInPrabowo https://t.co/OcxRU9ir18",ngertipolitik,https://twitter.com/ngertipolitik/status/1754834515783246217
511,Tue Feb 06 11:36:37 +0000 2024,1754831458374668292,Si Uban: Buktikan bahwa janji-janji itu bukan sekadar angan-angan! #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/iVTVjFO0DR,RandiMarhaban,https://twitter.com/RandiMarhaban/status/1754831458374668292
512,Tue Feb 06 10:39:08 +0000 2024,1754816992262103214,pemimpin yg sebenarnya di akhir debat minta maaf dan menjaga kesatuan dan kerukunan adem banget liatnya patut di contoh bagi generasi muda   #paslon02 #prabowo #prabowogibran #prabowogibran2024 #gibranrakabumingraka #prabowoungguldebat  #prabowobicarafakta https://t.co/bxrORKHdsa,Realawanid,https://twitter.com/Realawanid/status/1754816992262103214
513,Tue Feb 06 10:36:53 +0000 2024,1754816427826237689,closing seorang negarawan yg tulus untuk rakyat Indonesia  #paslon02 #prabowo #prabowogibran #prabowogibran2024 #gibranrakabumingraka #prabowoungguldebat  #prabowobicarafakta https://t.co/8vZTdRKVMQ,Realawanid,https://twitter.com/Realawanid/status/1754816427826237689
514,Tue Feb 06 10:10:31 +0000 2024,1754809791774617754,Si Uban: Jangan terpedaya dengan retorika kosong! #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/gvFfaZuv1x,aryanto_ke7806,https://twitter.com/aryanto_ke7806/status/1754809791774617754
515,Tue Feb 06 10:10:25 +0000 2024,1754809763546980704,Si Uban: Jangan percaya pada omongan yang hanya menggoda telinga! #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/38RQjgmFH6,AprilianaR276,https://twitter.com/AprilianaR276/status/1754809763546980704
516,Tue Feb 06 10:07:08 +0000 2024,1754808938166698100,Si sekjend yang kagum dengan Prabowo  All in Prabowo  #prabowo #prabowosubianto #prabowogibran #prabowogibran2024 #paslon2 #khofifah #aniesomongkosong #anieshoax #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/99NYrbkWBe,Prabuu08,https://twitter.com/Prabuu08/status/1754808938166698100
517,Tue Feb 06 10:06:59 +0000 2024,1754808902821335337,Anggun dan sopan  All in Prabowo  #prabowo #prabowosubianto #prabowogibran #prabowogibran2024 #paslon2 #khofifah #aniesomongkosong #anieshoax #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/LoxhgzMrtI,Prabuu08,https://twitter.com/Prabuu08/status/1754808902821335337
518,Tue Feb 06 09:49:30 +0000 2024,1754804501004140972,Dekengane Pusat.  All in Prabowo  #prabowo #prabowosubianto #prabowogibran #prabowogibran2024 #paslon2 #khofifah #aniesomongkosong #anieshoax #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/FyuJTvRdWa,Prabuu08,https://twitter.com/Prabuu08/status/1754804501004140972
519,Tue Feb 06 09:45:28 +0000 2024,1754803484980117538,@Fahrihamzah Cari terus pembenaran cuy..yang jelas rakyat sudah melihat ini sbg pelanggaran etik.. MK dibuat tidak beretika.. KPU dibuat tidak beretika.. Bansos dibagikan dgn tidak beretika.. Milih paslon02 jadi ikut tidak beretika..🤪😂,GundalaPanji,https://twitter.com/GundalaPanji/status/1754803484980117538
520,Tue Feb 06 08:10:33 +0000 2024,1754779598397771987,"Sekjend Banteng udah kek gini guys, dah capek dukung paslon sebelah?🤣🤣✌️ #PrabowoSubianto #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/PPukOfZ27f",kaptenusantara,https://twitter.com/kaptenusantara/status/1754779598397771987
521,Tue Feb 06 08:09:55 +0000 2024,1754779440624873771,"Setulus itu wir ☺️  Gas Satu Putaran"" All in PrabowoGibran  #paslon02 #prabowogibranmenang #prabowobicarafakta #prabowoungguldebat #gibranuntukanakmuda #gibranrakabuming #fyp #viral #indonesiamaju #pemiludamai2024 https://t.co/ESKy1TmL5i""",Biruperwira02,https://twitter.com/Biruperwira02/status/1754779440624873771
522,Tue Feb 06 08:05:11 +0000 2024,1754778247798350334,Dari lubuk hati terdalamnya Gus Iqdam🥹🙌  @Prabowo #PrabowoGibranYes #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/lLX15RdYBg,kaptenusantara,https://twitter.com/kaptenusantara/status/1754778247798350334
523,Tue Feb 06 08:00:35 +0000 2024,1754777093676957839,Vibesnya cocok banget jadi RI1☺️✌️ @Prabowo #PrabowoGibran02 #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/H1Ia7oX801,kaptenusantara,https://twitter.com/kaptenusantara/status/1754777093676957839
524,Tue Feb 06 07:59:58 +0000 2024,1754776934691778965,Uuppsss 🤭 Ketauan deh kalau sebenarnya pilih 02 haha 🤣  #paslon02 #prabowogibranmenang #prabowobicarafakta #prabowoungguldebat #gibranuntukanakmuda #gibranrakabuming #fyp #viral #indonesiamaju #pemiludamai2024 https://t.co/mf7NHVMH3S,Biruperwira02,https://twitter.com/Biruperwira02/status/1754776934691778965
525,Tue Feb 06 07:55:40 +0000 2024,1754775855233138719,"Sangat layak dijadikan panutan, rekam jejaknya kaya akan pengalaman, semua ada pada diri Bapak @Prabowo 😍😍🫰#PrabowoGibran #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/eyxwdp5TvK",kaptenusantara,https://twitter.com/kaptenusantara/status/1754775855233138719
526,Tue Feb 06 07:53:49 +0000 2024,1754775389652869468,Memang se The Best itu Bapakku ✌  #paslon02 #prabowogibranmenang #prabowobicarafakta #prabowoungguldebat #gibranuntukanakmuda #gibranrakabuming #fyp #viral #indonesiamaju #pemiludamai2024 https://t.co/uqPHI4gg4g,Biruperwira02,https://twitter.com/Biruperwira02/status/1754775389652869468
527,Tue Feb 06 07:44:22 +0000 2024,1754773008605213150,Si Uban: Buktikan bahwa janji-janji itu bukan sekadar janji palsu! #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/QRnDipdkON,farah_rahm97951,https://twitter.com/farah_rahm97951/status/1754773008605213150
528,Tue Feb 06 07:43:41 +0000 2024,1754772837536301561,"Si Uban: Jangan hanya mengandalkan kata-kata, lihatlah tindakan nyata! #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/x4AhCxW3pM",dede_ningsih_,https://twitter.com/dede_ningsih_/status/1754772837536301561
529,Tue Feb 06 07:40:27 +0000 2024,1754772026374721648,"Si Uban: Serangan pedas untuk Paslon 02, siapa yang akan menang? #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/zM8FsadgkT",dianarahaa,https://twitter.com/dianarahaa/status/1754772026374721648
530,Tue Feb 06 07:40:09 +0000 2024,1754771950487138448,"Si Uban: Jangan terjebak dengan janji manis, lihatlah fakta yang ada! #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/A09aVwUjxm",usmanammarman,https://twitter.com/usmanammarman/status/1754771950487138448
531,Tue Feb 06 07:32:34 +0000 2024,1754770039692271845,"Si Uban: Jangan hanya bicara, tunjukkan bukti nyata! #Paslon02   #AgresifBerambisi MnolakLupa JejakDgital https://t.co/JMQWqnMNPs",messiahbachari,https://twitter.com/messiahbachari/status/1754770039692271845
532,Tue Feb 06 05:05:06 +0000 2024,1754732931216712083,@BolaBolaAja @jokowi Etdah @Fahrihamzah @andre_rosiade @fadlizon gimana mau menang ni paslon02? Aduuhh....,dvl202520,https://twitter.com/dvl202520/status/1754732931216712083
533,Tue Feb 06 04:56:34 +0000 2024,1754730783867298079,@ulfmta Enak bgtttt Kantor gue dah kaya rumah kemenangan paslon02 😭,yourpinkygirl,https://twitter.com/yourpinkygirl/status/1754730783867298079
534,Tue Feb 06 03:41:15 +0000 2024,1754711828725375313,@TeddGus @ganjarpranowo Lu Ted kagak denger berita sih..koar2 doang dikencengin..bantuan negara terima kasih nya disuruh ke Jokowi..tuh dnger menteri2 iklannya..tambahan cap logo paslon02...sm baliho2 di belakangnya..wew pura2 buta tuli..hati2 nanti beneran..🤪,GundalaPanji,https://twitter.com/GundalaPanji/status/1754711828725375313
535,Tue Feb 06 02:49:09 +0000 2024,1754698718048403502,"Soal Hoaks yang beredar kalau BUMN bakal diubah jadi koperasi kalau paslon 01 Anies dan Cak Imin menang, ternyata begini faktanya! •••  #hoax #aniesbasmedan #erickthohir #bumn #pemilu2024 #capres02 #gibran #gemoy #paslon02 #capres #promedia #sulselnetworkdotcom #sulsel https://t.co/RZp0xXB98W",SulselNetwork,https://twitter.com/SulselNetwork/status/1754698718048403502
536,Tue Feb 06 02:13:42 +0000 2024,1754689793869730045,"@KompasTV menurut ogut sih ... Jain ... JA und NEIN.  lebih tepat #Legitimasi_Paslon02 !!!  Paslon yg lain tanpa persoalan kok.  Legitimasi pemerintah selanjutnya bermasalah HANYA kalo Paslon 02 NGOTOT menang.  saat itulah, segenap rakyat HARUS menurunkan mereka dgn alasan #KudetaHakRakyat",D1t07,https://twitter.com/D1t07/status/1754689793869730045
537,Tue Feb 06 01:48:17 +0000 2024,1754683400005591520,"Jokowi mempolitisasi program pemerintah (bansos), segala cara diupayakan utk pemenangan paslon02, sejumlah akademisi, rocky gerung mengkritik upaya tersebut, berujung pd pelanggaran etik ketua kpu, apakah Indonesia akan melahirkan pemimpin yg cacat dari segi hukum, etika, moral?",jojoe_gaza,https://twitter.com/jojoe_gaza/status/1754683400005591520
538,Mon Feb 05 18:28:57 +0000 2024,1754572836847727060,"aku berasa wonderwoman, abis berperang melawan pembenci paslon02 di tiktok 🤣",haesub_,https://twitter.com/haesub_/status/1754572836847727060
539,Mon Feb 05 17:50:11 +0000 2024,1754563083090161818,"@adisaronna selalu yakin prabowo-gibran bisa membawa kedamaian kesejahteraan untuk rakyat,dengan #02RangkulSemua rakyat yang dicintai nya mantab melangkah dan menangkan paslon02",ariestazy,https://twitter.com/ariestazy/status/1754563083090161818
540,Mon Feb 05 17:42:16 +0000 2024,1754561087679394303,"Gestur paslon02 yg di media akan unggul dan Paslo n03 bhw mereka kalah jauh terlihat betapa Desak Anies makin populer dan sambutan rakyat bak menyambut presidennya, sementara kampanye mereka sepi penonton. #14Feb24Coblos01  #14Feb24Coblos01 https://t.co/R1Nq4jpdme",M4kzulkanR3z1m_,https://twitter.com/M4kzulkanR3z1m_/status/1754561087679394303
541,Mon Feb 05 15:41:23 +0000 2024,1754530666635751432,"jika seorang presiden sudah direndahkan, jika fitnah sudah bertebaran dimana mana, hanya satu kata LAWAN"" #PrabowoPresiden #PrabowoGibranMenang #PrabowoSubianto #Paslon02 #prabowoungguldebat #prabowobicarafakta #prabowojagodebat #prabowogibran2024  #PrabowoGibran https://t.co/p3RvI5raON""",pasukanpragib,https://twitter.com/pasukanpragib/status/1754530666635751432
542,Mon Feb 05 15:36:31 +0000 2024,1754529442096103661,"Internet gratis tidak bisa membuat gizi anak anak indonesia membaik Pak, cek data Pak urgensinya yang mana 🤣🤣 #PrabowoPresiden #PrabowoGibranMenang #PrabowoSubianto #Paslon02 #prabowoungguldebat #prabowobicarafakta #prabowojagodebat #prabowogibran2024  #PrabowoGibran https://t.co/BBM6qly9S6",pasukanpragib,https://twitter.com/pasukanpragib/status/1754529442096103661
543,Mon Feb 05 15:31:57 +0000 2024,1754528292814926322,"Nah ini, yang ditebarkan adalah semangat kebangsaan demi majunya indonesia #PrabowoPresiden #PrabowoGibranMenang #PrabowoSubianto #Paslon02 #prabowoungguldebat #prabowobicarafakta #prabowojagodebat #prabowogibran2024  #PrabowoGibran https://t.co/91uO3WFGWL",pasukanpragib,https://twitter.com/pasukanpragib/status/1754528292814926322
544,Mon Feb 05 15:26:06 +0000 2024,1754526822631665933,Siap ikut arahan Bapak Presiden dan Wakil Presiden 2024 #PrabowoPresiden #PrabowoGibranMenang #PrabowoSubianto #Paslon02 #prabowoungguldebat #prabowobicarafakta #prabowojagodebat #prabowogibran2024  #PrabowoGibran https://t.co/KKLvxDH22n,pasukanpragib,https://twitter.com/pasukanpragib/status/1754526822631665933
545,Mon Feb 05 15:09:13 +0000 2024,1754522571121569900,"@tvOneNews Manuver paslon02 untuk dtp empati dan simpati dan selanjutnya,,,,",RahmadS57873083,https://twitter.com/RahmadS57873083/status/1754522571121569900
546,Mon Feb 05 15:03:46 +0000 2024,1754521201370951717,"@NinzExe07 @andre_rosiade Manalah Orang percaya pada paslon 02 yg kianati pemilih minang yg dukung 97% pada tahun 2019,sekarang ngaku ulama pindah ke paslon02 sory ye...sory ye.",EdyWarman11,https://twitter.com/EdyWarman11/status/1754521201370951717
547,Mon Feb 05 14:54:28 +0000 2024,1754518862371205357,All in Prabowo Gibran untuk Indonesia lebih maju 🔥 #Paslon02 #prabowoungguldebat #prabowobicarafakta #prabowogibran #PrabowoPresiden2024 #prabowomenang #PrabowoGibran #anieshoax #Prabowojagodebat #Prabowogemoy #PrabowoGibran2024menang https://t.co/camQf2jOT6,Dwiekasaputra88,https://twitter.com/Dwiekasaputra88/status/1754518862371205357
548,Mon Feb 05 14:47:14 +0000 2024,1754517042642997399,"Kasih paham pak, orang miskin kelaparan kok di kasih internet gratis, emang bisa kenyang dengan dwonload gambar makanan doang #Paslon02 #prabowoungguldebat #prabowobicarafakta #prabowogibran #PrabowoPresiden2024 #prabowomenang #PrabowoGibran #anieshoax #Prabowojagodebat https://t.co/0xUIposkDv",Dwiekasaputra88,https://twitter.com/Dwiekasaputra88/status/1754517042642997399
549,Mon Feb 05 14:05:19 +0000 2024,1754506492764680450,"@barisanpagi02 Sukses selalu untuk paslon02, dan bisa menangin 1 putaran",rmana6242,https://twitter.com/rmana6242/status/1754506492764680450
550,Mon Feb 05 13:40:27 +0000 2024,1754500233655144464,"@detikcom DKPP menghindari kejadian luar biasa,jika paslon02 gagal  maka Presiden akan gas pool kekuasaannya dan pendukung02 akan pencak silat",ota_bibar2,https://twitter.com/ota_bibar2/status/1754500233655144464
551,Mon Feb 05 13:13:50 +0000 2024,1754493534777053607,"@CNNIndonesia Dulu waktu 2004  Wiranto jg ngomong kek gitu Tapi nyatanya dia kalah pilpres,pasti akan nular ke paslon02",ota_bibar2,https://twitter.com/ota_bibar2/status/1754493534777053607
552,Mon Feb 05 12:56:55 +0000 2024,1754489278686793762,"@fadlizon Yg panik itu kalian paslon02 dan jkw..krn elektabilitas 02 ga nyampe 30% , makanya jkw mmaksa gelontorkn lg bansos smpe putaran ke 2 walau anggaran sdh abis dn mngintruksikn setiap kementrian mmblokir anggaranny 5% buat stand by dana bansos ini... https://t.co/CymOTc714q",Legislator75,https://twitter.com/Legislator75/status/1754489278686793762
553,Mon Feb 05 11:52:54 +0000 2024,1754473168616726554,@iamame00w @PASLON02 KSJEEJKDKD,giraffehannie,https://twitter.com/giraffehannie/status/1754473168616726554
554,Mon Feb 05 11:50:54 +0000 2024,1754472666395005239,@iamame00w @PASLON02 SEPTIANA R SIAPA ASU HAHAHAHAHAHAHHAAHHAHAHAHAHAHAHAHAA,cinnamobell,https://twitter.com/cinnamobell/status/1754472666395005239
555,Mon Feb 05 11:47:34 +0000 2024,1754471825927762175,aku laper. mana makan siang gratisku @paslon02,iamame00w,https://twitter.com/iamame00w/status/1754471825927762175
556,Mon Feb 05 11:24:07 +0000 2024,1754465925141819498,#prabowo #prabowosubianto #prabowogibran #prabowogibran2024 #paslon2 #khofifah #aniesomongkosong #anieshoax #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/VEJyFkDY3S,Prabuu08,https://twitter.com/Prabuu08/status/1754465925141819498
557,Mon Feb 05 11:23:33 +0000 2024,1754465780987818134,#prabowo #prabowosubianto #prabowogibran #prabowogibran2024 #paslon2 #khofifah #aniesomongkosong #anieshoax #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/MlqIcj3lEy,Prabuu08,https://twitter.com/Prabuu08/status/1754465780987818134
558,Mon Feb 05 11:23:02 +0000 2024,1754465653757710776,#prabowo #prabowosubianto #prabowogibran #prabowogibran2024 #paslon2 #khofifah #aniesomongkosong #anieshoax #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/pgykzXLpIV,Prabuu08,https://twitter.com/Prabuu08/status/1754465653757710776
559,Mon Feb 05 10:53:12 +0000 2024,1754458144875720921,Tersentuh mendengar closing statement Pak Prabowo malam ini. Bismillah Allah memudahkakan niat Bapak &amp  Mas Gibran untuk wujudkan Indonesia maju.  #paslon02 #prabowo #prabowogibran #prabowogibran2024 #gibranrakabumingraka #prabowoungguldebat  #prabowobicarafakta https://t.co/AngAb8nQfG,Realawanid,https://twitter.com/Realawanid/status/1754458144875720921
560,Mon Feb 05 10:49:33 +0000 2024,1754457227451302005,bukannya jokowi yg ngangkat pdip... 😂😂😂  #paslon02 #prabowo #prabowogibran #prabowogibran2024 #gibranrakabumingraka #prabowoungguldebat  #prabowobicarafakta https://t.co/PneKFgAP9U,Realawanid,https://twitter.com/Realawanid/status/1754457227451302005
561,Mon Feb 05 08:35:33 +0000 2024,1754423505544954071,Makan Gratis Lebih Mengatasi Banyak Masalah 👍✌  #paslon02 #prabowogibranmenang #prabowobicarafakta #prabowoungguldebat #gibranuntukanakmuda #gibranrakabumingraka🇲🇨 #fyp #viral #pemiludamai2024 https://t.co/1ltw0eU8iK,Biruperwira02,https://twitter.com/Biruperwira02/status/1754423505544954071
562,Mon Feb 05 08:20:15 +0000 2024,1754419653953380643,Statment Penutupan yang Bijaksana dan Haru  #paslon02 #prabowogibranmenang #prabowobicarafakta #prabowoungguldebat #gibranuntukanakmuda #gibranrakabumingraka🇲🇨 #fyp #viral #pemiludamai2024 https://t.co/NQDSwq5BOG,Biruperwira02,https://twitter.com/Biruperwira02/status/1754419653953380643
563,Mon Feb 05 07:55:52 +0000 2024,1754413516826767648,Bapak @Prabowo tau mana yang diprioritaskan untuk bangsa ini🥹🫰#PrabowoGibranMenang #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/hlTXRKg3qC,kaptenusantara,https://twitter.com/kaptenusantara/status/1754413516826767648
564,Mon Feb 05 07:51:07 +0000 2024,1754412320749748630,Janji Bapak Akan Beliau Buktikan Kelak ✌  #prabowogibranmenang #paslon02 #prabowobicarafakta #prabowoungguldebat #gibranuntukanakmuda #fyp #viral #pemilu2024 https://t.co/PsTrHuqS0W,Biruperwira02,https://twitter.com/Biruperwira02/status/1754412320749748630
565,Mon Feb 05 07:35:43 +0000 2024,1754408445925851316,"Ladies and gentleman, thi is Our next president @Prabowo 😍😍✌️#PrabowoGibranMenang #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/ArdPsAQoT3",kaptenusantara,https://twitter.com/kaptenusantara/status/1754408445925851316
566,Mon Feb 05 07:30:19 +0000 2024,1754407088829452636,"Bersama rakyat kita akan berjuang untuk Indonesia, Menuju Indonesia Emas☺️🫰#PrabowoSubianto #Paslon02 #prabowoungguldebat #prabowobicarafakta https://t.co/0RV5khLaEw",kaptenusantara,https://twitter.com/kaptenusantara/status/1754407088829452636
567,Mon Feb 05 07:01:03 +0000 2024,1754399722742407178,Prabowo Gibran untuk Indonesia Maju  #PrabowoPresiden #PrabowoGibranMenang #PrabowoSubianto #Paslon02 #prabowoungguldebat #prabowobicarafakta #prabowojagodebat #prabowogibran2024  #PrabowoGibran https://t.co/1bXAlmRfOa,PrabowoGib11341,https://twitter.com/PrabowoGib11341/status/1754399722742407178
568,Mon Feb 05 07:00:00 +0000 2024,1754399456978665808,Presiden seluruh rakyat  #PrabowoPresiden #PrabowoGibranMenang #PrabowoSubianto #Paslon02 #prabowoungguldebat #prabowobicarafakta #prabowojagodebat #prabowogibran2024  #PrabowoGibran https://t.co/BhyO4G6brL,PrabowoGib11341,https://twitter.com/PrabowoGib11341/status/1754399456978665808
569,Mon Feb 05 06:59:33 +0000 2024,1754399342231015925,Masa perut mau dikasih sinyal internet?!?! Mikir!  #PrabowoPresiden #PrabowoGibranMenang #PrabowoSubianto #Paslon02 #prabowoungguldebat #prabowobicarafakta #prabowojagodebat #prabowogibran2024  #PrabowoGibran https://t.co/bRlyY6QpLf,PrabowoGib11341,https://twitter.com/PrabowoGib11341/status/1754399342231015925
570,Mon Feb 05 06:58:46 +0000 2024,1754399148286337348,Keangkuhan sang gembala banteng  #PrabowoPresiden #PrabowoGibranMenang #PrabowoSubianto #Paslon02 #prabowoungguldebat #prabowobicarafakta #prabowojagodebat #prabowogibran2024  #PrabowoGibran https://t.co/ttGecpnRs7,PrabowoGib11341,https://twitter.com/PrabowoGib11341/status/1754399148286337348
571,Mon Feb 05 05:46:34 +0000 2024,1754380978964103409,@aleanooraa terbaik paslon02 #PBBDukungNolDua,Iniiayaaa0,https://twitter.com/Iniiayaaa0/status/1754380978964103409
572,Mon Feb 05 05:37:39 +0000 2024,1754378732939399307,@janenuby Mantab sih paslon02 elektabilitas nya makin naik #Capres02Terbaik,cicihahu,https://twitter.com/cicihahu/status/1754378732939399307
573,Mon Feb 05 04:59:54 +0000 2024,1754369233084191117,@aleanooraa paslon02 memang diakui masalah strategi sangatlah cermat di tambah dukungan #PBBDukungNolDua,IvanDwi53300,https://twitter.com/IvanDwi53300/status/1754369233084191117
574,Mon Feb 05 04:09:31 +0000 2024,1754356554667848089,"Usai Debat, Pengamat Sebut Para Capres Belum Menjawab Masalah Kesejahteraan  https://t.co/oLjs7s7Ata  #radarjabar #debatcapres2024 #DebatCapresTerakhir #paslon01 #paslon02 #paslon03 #closeing #kesejahteraan #AniesFinalStage",radarjabar_id,https://twitter.com/radarjabar_id/status/1754356554667848089
575,Mon Feb 05 04:07:58 +0000 2024,1754356165780373675,"Viral, Aurel dan Krisdayanti Tetap Kompak Meski Beda Pilihan, Netizen Salfok Gaya Tangan Keduanya  https://t.co/4nu1kTWOS1  #radarjabar #Viral #Aurel #Krisdayanti #Paslon02 #paslon03 #politik #KPU #capres #cawapres #bedapilihan",radarjabar_id,https://twitter.com/radarjabar_id/status/1754356165780373675
